code,ccg_id
D82058,06M
D82067,06M
D82600,06M
Y06275,06M
D83002,06M
D83011,06M
D83016,06M
D82003,06M
D82019,06M
Y06556,06N
Y03439,06N
Y01165,06N
Y03837,06N
E82070,06N
Y04681,06N
Y00415,06N
Y01966,06N
E82131,06N
E82043,06N
E82085,06N
E82001,06N
Y04640,06N
Y02175,06N
Y02176,06N
E82124,06N
E82037,06N
Y03405,06N
E82020,06N
E82045,06N
E82069,06N
E82603,06N
E82655,06N
E82017,06N
Y00042,06N
E82644,06N
E82059,06N
E82071,06N
E82077,06N
E82013,06N
E82012,06N
E82117,06N
E82657,06N
E82046,06N
E82096,06N
E82105,06N
E82009,06N
E82066,06N
E82129,06N
E82643,06N
E82055,06N
E82060,06N
E82027,06N
E82078,06N
E82098,06N
E82652,06N
E82031,06N
E82107,06N
E82113,06N
Y01735,06N
E82106,06N
E82049,06N
E82048,06N
E82015,06N
E82028,06N
E82064,06N
E82073,06N
E82004,06N
E82014,06N
E82084,06N
E82022,06N
E82091,06N
E82034,06N
E82640,06N
E82083,06N
E82068,06N
E82032,06N
E82050,06N
E82051,06N
E82094,06N
Y04428,06P
Y03883,06P
E81028,06P
E81637,06P
E81639,06P
Y05699,06P
Y06126,06P
Y05544,06P
E81063,06P
E81631,06P
Y04134,06P
Y03586,06P
E81633,06P
E81064,06P
E81076,06P
Y02332,06P
Y03480,06P
Y02312,06P
Y06052,06P
E81041,06P
E81065,06P
Y03466,06P
Y06148,06P
Y06334,06P
E81010,06P
E81016,06P
E81025,06P
E81040,06P
E81048,06P
E81612,06P
E81026,06P
E81032,06P
E81005,06P
E81018,06P
E81632,06P
E81617,06P
E81001,06P
E81006,06P
E81013,06P
Y02463,06P
E81073,06P
Y04415,06Q
Y02632,06Q
Y06155,06Q
Y02310,06Q
Y00293,06Q
F81068,06Q
F81119,06Q
F81751,06Q
F81730,06Q
F81011,06Q
F81020,06Q
Y00805,06Q
F81100,06Q
F81674,06Q
F81721,06Q
Y00589,06Q
Y05498,06Q
Y01921,06Q
Y03724,06Q
Y01233,06Q
Y01815,06Q
Y03536,06Q
Y00910,06Q
F81087,06Q
F81132,06Q
F81683,06Q
Y05023,06Q
Y03723,06Q
Y01307,06Q
F81030,06Q
Y04201,06Q
F81098,06Q
F81099,06Q
F81193,06Q
Y06389,06Q
F81040,06Q
F81083,06Q
F81114,06Q
F81076,06Q
Y03393,06Q
Y06173,06Q
F81105,06Q
F81173,06Q
F81024,06Q
F81074,06Q
F81057,06Q
F81022,06Q
F81122,06Q
F81127,06Q
Y00804,06Q
F81071,06Q
Y02611,06Q
F81665,06Q
F81126,06Q
F81635,06Q
F81183,06Q
F81117,06Q
F81014,06Q
F81130,06Q
F81170,06Q
F81035,06Q
F81149,06Q
Y06375,06T
Y04453,06T
Y06228,06T
Y02080,06T
Y02081,06T
Y01303,06T
Y06281,06T
Y01297,06T
F81052,06T
Y04251,06T
F81633,06T
F81636,06T
F81746,06T
F81095,06T
Y06280,06T
F81116,06T
F81019,06T
F81679,06T
F81091,06T
F81606,06T
F81021,06T
F81670,06T
F81067,06T
F81757,06T
F81042,06T
Y04255,06T
Y04256,06T
Y04250,06T
Y04258,06T
Y04259,06T
Y04260,06T
Y04257,06T
Y04353,06T
F81213,06T
F81221,06T
F81012,06T
F81017,06T
F81028,06T
F81044,06T
F81141,06T
F81115,06T
F81026,06T
F81037,06T
F81212,06T
F81741,06T
F81133,06T
F81716,06T
Y02646,06T
F81069,06T
F81156,06T
F81681,06T
Y03453,06V
Y04210,06V
D82001,06V
D82054,06V
D82005,06V
Y06231,06V
D82038,06V
Y06229,06V
Y06230,06V
Y05350,06V
Y04211,06V
D82004,06V
D82059,06V
D82066,06V
D82628,06V
D82028,06V
D82032,06V
D82080,06V
D82104,06V
D82016,06V
D82029,06V
D82030,06V
D82062,06V
D82009,06V
D82025,06V
D82053,06V
Y04582,06W
Y02872,06W
Y05472,06W
Y04208,06W
Y00502,06W
Y04590,06W
Y04209,06W
Y04583,06W
Y04589,06W
D82023,06W
D82026,06W
D82641,06W
Y04581,06W
D82011,06W
D82012,06W
D82017,06W
D82024,06W
D82040,06W
D82076,06W
D82047,06W
D82060,06W
D82071,06W
D82087,06W
D82106,06W
Y02751,06W
Y03595,06W
D82088,06W
D82073,06W
D82018,06W
Y06232,06W
D82013,06W
D82048,06W
D82008,06W
D82096,06W
D82100,06Y
Y04212,06Y
Y04213,06Y
D82037,06Y
D82002,06Y
D82039,06Y
D82085,06Y
D82063,06Y
Y01690,06Y
D82041,06Y
D82020,06Y
D82056,06Y
D82042,06Y
D82064,06Y
D82022,06Y
D82006,06Y
D82031,06Y
D82036,06Y
D82046,06Y
D82078,06Y
D82084,06Y
Y05291,06Y
D82624,06Y
D82034,06Y
D82045,06Y
D82050,06Y
Y06357,07G
Y04999,07G
F81708,07G
Y05075,07G
Y05129,07G
Y05339,07G
Y05901,07G
F81088,07G
F81137,07G
F81153,07G
F81177,07G
F81198,07G
Y05130,07G
F81697,07G
F81010,07G
F81197,07G
F81669,07G
Y00033,07G
F81632,07G
F81113,07G
F81155,07G
F81192,07G
F81211,07G
F81218,07G
F81219,07G
F81641,07G
Y00999,07G
Y02807,07G
F81652,07G
F81082,07G
F81206,07G
F81623,07G
F81134,07G
F81110,07G
Y02917,07H
Y05950,07H
Y06380,07H
Y03379,07H
Y03378,07H
Y03376,07H
Y06388,07H
Y03805,07H
Y04473,07H
Y05017,07H
Y05270,07H
Y06395,07H
Y02409,07H
Y03807,07H
Y03380,07H
Y03382,07H
Y03799,07H
Y02371,07H
Y02372,07H
Y02373,07H
Y02370,07H
Y03377,07H
F81619,07H
Y03383,07H
F81016,07H
F81056,07H
F81078,07H
F81120,07H
F81181,07H
Y03381,07H
F81169,07H
F81216,07H
F81027,07H
F81106,07H
F81047,07H
Y02374,07H
F81152,07H
F81048,07H
F81062,07H
F81136,07H
F81165,07H
F81034,07H
F81131,07H
F81015,07H
Y03801,07H
Y03802,07H
Y03800,07H
Y03803,07H
Y03806,07H
F81049,07H
F81184,07H
F81725,07H
F81118,07H
F81053,07H
F81090,07H
F81111,07H
F81009,07H
F81043,07H
F81072,07H
F81749,07H
F81004,07H
D82079,07J
Y04215,07J
Y00297,07J
Y04214,07J
D82051,07J
D82099,07J
D82618,07J
D82057,07J
D82105,07J
Y03222,07J
D82065,07J
D82068,07J
D82621,07J
D82015,07J
D82049,07J
D82604,07J
D82035,07J
D82043,07J
D82044,07J
D82010,07J
D82027,07J
D82070,07J
D82072,07J
D83033,07K
D83012,07K
D83021,07K
D83060,07K
D83075,07K
D83055,07K
D83070,07K
D83003,07K
D83014,07K
D83076,07K
D83013,07K
D83038,07K
D83040,07K
D83610,07K
D83018,07K
D83027,07K
D83029,07K
D83045,07K
D83062,07K
Y00774,07K
D83067,07K
D83005,07K
D83078,07K
D83064,07K
Y06444,07L
Y06156,07L
Y03813,07L
F82040,07L
F82647,07L
F82634,07L
F82018,07L
F82621,07L
Y03266,07L
F82001,07L
F82005,07L
F82680,07L
Y03340,07L
F82612,07L
Y01280,07L
F82661,07L
F86040,07L
F82604,07L
F82660,07L
F82650,07L
Y02575,07L
Y04886,07L
F82003,07L
F82017,07L
F82015,07L
F82679,07L
F82678,07L
F82025,07L
Y01795,07L
F82677,07L
Y01719,07L
F82012,07L
F82625,07L
F82676,07L
F82034,07L
F82042,07L
F82027,07L
F82038,07L
F82051,07L
F82642,07L
Y03231,07M
Y03538,07M
Y01007,07M
Y03422,07M
Y03410,07M
Y00961,07M
Y03823,07M
E83028,07M
E83037,07M
Y00807,07M
E83639,07M
Y06398,07M
Y04770,07M
E83035,07M
E83668,07M
E83016,07M
Y05258,07M
E83003,07M
E83024,07M
E83031,07M
E83034,07M
E83045,07M
E83613,07M
E83621,07M
E83666,07M
E83655,07M
Y00316,07M
E83044,07M
E83011,07M
E83018,07M
Y03479,07M
E83030,07M
E83049,07M
E83053,07M
Y06096,07M
E83005,07M
E83017,07M
E83622,07M
E83050,07M
E83012,07M
Y00808,07M
E83013,07M
E83653,07M
E83039,07M
E83657,07M
Y02986,07M
Y03664,07M
Y06355,07M
E83020,07M
E83010,07M
E83008,07M
E83026,07M
E83027,07M
E83649,07M
E83021,07M
E83638,07M
Y03663,07M
E83032,07M
E83038,07M
E83041,07M
E83046,07M
E83637,07M
E83600,07M
E83025,07M
E83007,07M
E83006,07M
E83036,07M
E83009,07M
E83650,07M
Y00790,07N
Y04671,07N
Y03220,07N
Y04646,07N
Y02907,07N
Y04645,07N
Y00799,07N
Y00936,07N
Y06193,07N
Y05423,07N
Y06299,07N
Y05676,07N
Y05675,07N
G83033,07N
G83046,07N
G83061,07N
G83024,07N
Y02147,07N
G83053,07N
G83062,07N
G83630,07N
G83002,07N
G83009,07N
G83025,07N
G83028,07N
G83037,07N
G83052,07N
G83642,07N
G83004,07N
G83047,07N
G83057,07N
G83006,07N
G83029,07N
G83049,07N
G83066,07N
G83010,07N
G83018,07N
E84013,07P
E84017,07P
E84067,07P
E84678,07P
E84015,07P
Y05951,07P
Y03304,07P
Y04570,07P
E84707,07P
Y05660,07P
Y03763,07P
E84665,07P
E84699,07P
E84048,07P
E84049,07P
E84078,07P
Y05838,07P
E84709,07P
Y01090,07P
E84031,07P
E84006,07P
E84656,07P
E84028,07P
E84030,07P
E84624,07P
E84637,07P
E84023,07P
E84667,07P
E84702,07P
E84012,07P
E84083,07P
E84626,07P
E84032,07P
E84033,07P
E84674,07P
E84021,07P
E84036,07P
E84704,07P
Y00206,07P
E84635,07P
E84701,07P
E84003,07P
E84051,07P
E84074,07P
E84076,07P
E84063,07P
E84066,07P
E84638,07P
E84086,07P
E84645,07P
E84002,07P
E84042,07P
E84080,07P
E84620,07P
E84684,07P
E84685,07P
E84011,07P
E84696,07P
Y02692,07P
E84007,07P
E84020,07P
E84025,07P
Y06545,07Q
Y05231,07Q
G84006,07Q
G84629,07Q
Y05732,07Q
G84004,07Q
G84039,07Q
G84025,07Q
G84029,07Q
G84005,07Q
G84013,07Q
G84041,07Q
G84604,07Q
G84624,07Q
Y05236,07Q
G84019,07Q
G84630,07Q
G84625,07Q
G84022,07Q
Y02085,07Q
G84009,07Q
G84020,07Q
G84032,07Q
G84035,07Q
G84040,07Q
G84609,07Q
G84627,07Q
Y06345,07Q
G84024,07Q
G84016,07Q
G84023,07Q
G84008,07Q
G84011,07Q
G84018,07Q
G84027,07Q
G84028,07Q
Y02811,07Q
G84003,07Q
G84010,07Q
Y00542,07Q
G84015,07Q
G84017,07Q
G84030,07Q
G84033,07Q
G84607,07Q
G84001,07Q
G84621,07Q
G84002,07Q
G84007,07Q
Y03461,07R
Y05855,07R
F83658,07R
Y05254,07R
Y03387,07R
F83005,07R
F83022,07R
F83048,07R
F83006,07R
F83025,07R
F83042,07R
F83043,07R
F83044,07R
F83635,07R
F83683,07R
F83632,07R
F83058,07R
F83018,07R
F83057,07R
Y03897,07R
F83055,07R
F83672,07R
F83682,07R
Y02674,07R
F83011,07R
F83019,07R
F83633,07R
F83665,07R
F83061,07R
F83050,07R
F83059,07R
F83615,07R
Y03103,07R
F83017,07R
F83020,07R
F83052,07R
F83623,07R
F83677,07R
F83003,07R
F83023,07R
Y05257,07R
Y04474,07T
Y04105,07T
Y06390,07T
Y04295,07T
Y04970,07T
Y06161,07T
Y00703,07T
Y00403,07T
F84621,07T
F84069,07T
F84601,07T
F84620,07T
F84632,07T
F84041,07T
F84072,07T
F84635,07T
F84640,07T
F84692,07T
F84033,07T
F84636,07T
F84694,07T
Y00546,07T
Y06315,07T
F84015,07T
F84060,07T
F84719,07T
F84036,07T
F84008,07T
F84013,07T
F84686,07T
F84018,07T
F84619,07T
F84668,07T
F84711,07T
F84720,07T
F84003,07T
Y03049,07T
F84685,07T
F84021,07T
F84035,07T
F84038,07T
F84117,07T
F84115,07T
F84119,07T
F84716,07T
F84080,07T
F84063,07T
F84105,07T
F84096,07T
Y04531,07V
Y05719,07V
Y03417,07V
Y03404,07V
Y03786,07V
Y05720,07V
H83009,07V
H83608,07V
H83042,07V
H83017,07V
H83624,07V
H83625,07V
H83037,07V
Y06196,07V
Y05718,07V
Y04506,07V
Y05554,07V
H83638,07V
H83639,07V
Y05961,07V
Y03540,07V
H83049,07V
H83006,07V
H83030,07V
Y06034,07V
H83020,07V
H83007,07V
H83627,07V
H83005,07V
H83010,07V
H83022,07V
H83053,07V
H83609,07V
Y00182,07V
H83008,07V
H83029,07V
Y03416,07V
Y05717,07V
H83044,07V
Y02962,07V
Y03785,07V
H83013,07V
H83019,07V
H83024,07V
H83040,07V
H83052,07V
H83018,07V
Y03502,07V
Y04603,07V
Y04604,07V
Y03136,07V
H83011,07V
H83021,07V
H83043,07V
H83004,07V
H83014,07V
H83028,07V
H83015,07V
H83016,07V
H83050,07V
H83027,07V
H83031,07V
H83051,07V
H83001,07V
H83023,07V
H83033,07V
H83034,07V
H83611,07V
H83631,07V
Y05317,07V
Y05318,07V
H83012,07V
H83039,07V
E85633,07W
E85121,07W
E85714,07W
E85006,07W
E85049,07W
E85061,07W
E85090,07W
E85096,07W
E85656,07W
Y02342,07W
E85119,07W
E85726,07W
E85053,07W
E85111,07W
E85112,07W
E85050,07W
Y05696,07W
E85028,07W
E85066,07W
E85075,07W
E85107,07W
E85109,07W
E85130,07W
E85617,07W
E85635,07W
E85687,07W
E85745,07W
E84059,07W
E85127,07W
E85103,07W
E85663,07W
E85682,07W
E85721,07W
E85743,07W
E85034,07W
E85657,07W
E85623,07W
E85014,07W
E85122,07W
E85628,07W
E85021,07W
E85064,07W
E85105,07W
E85715,07W
Y05370,07W
E85019,07W
E85640,07W
E85694,07W
E85725,07W
E85046,07W
E85051,07W
E85099,07W
E85116,07W
E85120,07W
Y04225,07W
E85026,07W
E85723,07W
Y03514,07W
E85098,07W
Y02869,07W
E85712,07W
E85677,07W
E85088,07W
E85129,07W
E85108,07W
E85643,07W
E85630,07W
E85680,07W
E85012,07W
E85023,07W
E85083,07W
Y01221,07W
E85013,07W
E85041,07W
E85069,07W
E85057,07W
E85123,07W
E85740,07W
E85091,07W
E85054,07W
Y04623,07X
Y05192,07X
Y05191,07X
Y05292,07X
F85710,07X
Y00310,07X
F85036,07X
Y01734,07X
Y03884,07X
F85044,07X
F85656,07X
Y03471,07X
Y03495,07X
Y02696,07X
Y04354,07X
Y04072,07X
Y02947,07X
Y00057,07X
F85032,07X
F85681,07X
F85684,07X
F85686,07X
F85687,07X
F85703,07X
F85707,07X
Y00612,07X
F85053,07X
F85678,07X
F85002,07X
F85003,07X
F85004,07X
F85016,07X
F85024,07X
F85027,07X
F85035,07X
F85048,07X
F85058,07X
F85076,07X
F85652,07X
F85055,07X
F85029,07X
F85033,07X
F85010,07X
F85023,07X
F85025,07X
F85039,07X
F85043,07X
F85072,07X
F85654,07X
F85663,07X
F85666,07X
F85676,07X
F85682,07X
Y03402,07X
F85020,07X
F85625,07X
F85642,07X
F85700,07X
F85701,07X
F85634,07X
F85650,07X
Y01161,07Y
Y04921,07Y
E85696,07Y
E85056,07Y
E85071,07Y
E85115,07Y
E85697,07Y
Y03499,07Y
E85625,07Y
E85693,07Y
E85718,07Y
E85605,07Y
E85007,07Y
Y05295,07Y
Y03539,07Y
Y04107,07Y
E85001,07Y
E85004,07Y
E85750,07Y
E85681,07Y
E85734,07Y
E85736,07Y
Y02672,07Y
E85015,07Y
E85058,07Y
E85059,07Y
E85060,07Y
E85113,07Y
E85600,07Y
E85713,07Y
E85716,07Y
E85030,07Y
Y04244,07Y
E85018,07Y
E85052,07Y
E85062,07Y
E85114,07Y
E85707,07Y
E85739,07Y
E85746,07Y
E85744,07Y
E85024,07Y
E85035,07Y
E85045,07Y
E85699,07Y
E85708,07Y
Y02671,07Y
E85040,07Y
E85683,07Y
E85692,07Y
E85735,07Y
E85658,07Y
E85126,07Y
G83651,08A
G83065,08A
G83647,08A
Y05921,08A
G83019,08A
Y03106,08A
Y03259,08A
Y02522,08A
Y05552,08A
Y04828,08A
G83641,08A
G83027,08A
G83003,08A
G83628,08A
G83663,08A
G83026,08A
G83631,08A
G83654,08A
G83013,08A
G83021,08A
G83058,08A
G83015,08A
G83022,08A
G83673,08A
Y03755,08A
G83001,08A
G83031,08A
G83635,08A
G83034,08A
G83680,08A
G83044,08A
G83030,08A
G83060,08A
Y03296,08A
G83012,08A
G83016,08A
G83039,08A
G83067,08A
G83633,08A
Y02222,08A
Y02974,08A
Y04922,08C
E85074,08C
Y03575,08C
E85005,08C
E85042,08C
Y04028,08C
Y03504,08C
E85016,08C
E85003,08C
E85020,08C
E85055,08C
Y04831,08C
E85029,08C
E85124,08C
E85125,08C
E85025,08C
E85038,08C
E85118,08C
E85128,08C
E85649,08C
E85672,08C
E85685,08C
E85719,08C
E85624,08C
Y02589,08C
Y02906,08C
E85008,08C
E85032,08C
E85033,08C
Y06487,08C
E85048,08C
E85077,08C
Y04551,08C
E85636,08C
E85748,08C
E85659,08C
Y04840,08D
F85014,08D
F85067,08D
Y00762,08D
F85711,08D
F85640,08D
F85688,08D
F85007,08D
F85615,08D
F85628,08D
Y05330,08D
Y05280,08D
Y04836,08D
Y03616,08D
Y04837,08D
F85045,08D
Y04160,08D
F85052,08D
F85060,08D
F85623,08D
F85705,08D
Y02117,08D
Y04839,08D
F85061,08D
F85675,08D
F85013,08D
F85071,08D
F85063,08D
F85019,08D
F85028,08D
F85030,08D
F85031,08D
F85034,08D
F85064,08D
F85065,08D
F85066,08D
F85046,08D
F85669,08D
F85069,08D
Y03035,08D
F85697,08D
F85008,08D
Y01655,08D
Y03135,08D
F85017,08D
Y06320,08D
E84713,08E
Y04362,08E
Y03528,08E
Y02478,08E
E84053,08E
Y01800,08E
E84680,08E
E84681,08E
Y05080,08E
E84061,08E
E84693,08E
Y02479,08E
Y03217,08E
Y03218,08E
Y05566,08E
Y03005,08E
Y06205,08E
E84009,08E
E84008,08E
E84069,08E
E84022,08E
E84024,08E
E84068,08E
E84663,08E
E84005,08E
E84040,08E
E84062,08E
E84617,08E
E84647,08E
E84653,08E
E84676,08E
E84018,08E
E84044,08E
Y02458,08E
Y05771,08E
Y05428,08E
E84601,08E
E84004,08E
E84014,08E
E84075,08E
E84070,08E
E84039,08E
E84058,08E
E84057,08E
E84658,08E
E84646,08E
F82019,08F
F82638,08F
Y06445,08F
F82630,08F
F82671,08F
Y02523,08F
F82007,08F
F82016,08F
F82030,08F
Y04707,08F
F82023,08F
F82033,08F
F82053,08F
F82055,08F
F82607,08F
F82614,08F
F82670,08F
F82675,08F
Y04684,08F
F82028,08F
Y06157,08F
F82039,08F
Y03082,08F
Y02393,08F
Y02297,08F
Y01998,08F
F82002,08F
F82006,08F
F82008,08F
F82022,08F
Y00312,08F
F82610,08F
F82663,08F
F82011,08F
F82031,08F
F82648,08F
Y02973,08F
F82009,08F
Y03814,08F
F82013,08F
F82021,08F
F82619,08F
F82686,08F
F82045,08F
F82624,08F
F82627,08F
F82649,08F
F82666,08F
F82674,08F
F82010,08F
F82609,08F
F82014,08F
E86640,08G
Y05887,08G
Y01712,08G
E86629,08G
E86016,08G
E86020,08G
E86026,08G
E86036,08G
E86610,08G
Y04098,08G
Y00222,08G
E86012,08G
E86033,08G
E86612,08G
E86637,08G
E86038,08G
E86609,08G
E86004,08G
E86620,08G
E86027,08G
E86019,08G
E86003,08G
E86017,08G
E86018,08G
E86625,08G
E86024,08G
E86034,08G
E86626,08G
E86009,08G
E86015,08G
E86030,08G
Y00352,08G
E86010,08G
E86605,08G
E86006,08G
E86011,08G
E86014,08G
E86022,08G
E86042,08G
E86029,08G
E86028,08G
E86615,08G
E86618,08G
E86005,08G
E86619,08G
E86001,08G
E86007,08G
E86041,08G
E86632,08G
Y02074,08H
Y03168,08H
F83032,08H
F83034,08H
F83045,08H
Y02026,08H
F83053,08H
F83680,08H
Y04183,08H
Y02785,08H
F83007,08H
F83010,08H
F83660,08H
F83673,08H
Y01066,08H
F83686,08H
Y02914,08H
F83008,08H
F83664,08H
F83671,08H
F83004,08H
F83674,08H
F83681,08H
F83039,08H
F83666,08H
Y05190,08H
F83678,08H
F83021,08H
F83033,08H
F83064,08H
F83624,08H
F83652,08H
F83002,08H
F83012,08H
F83015,08H
F83060,08H
F83056,08H
F83063,08H
F83027,08H
Y06051,08J
Y00570,08J
Y04114,08J
Y01174,08J
Y05983,08J
Y04810,08J
H84050,08J
H84054,08J
H84618,08J
H84020,08J
H84016,08J
Y04115,08J
H84015,08J
H84030,08J
Y05691,08J
H84010,08J
H84027,08J
H84034,08J
H84025,08J
H84619,08J
Y05509,08J
H84061,08J
H84042,08J
H84051,08J
H84635,08J
H84062,08J
H84629,08J
H85055,08J
H84033,08J
H84053,08J
Y06521,08K
G85047,08K
G85129,08K
Y03127,08K
G85016,08K
G85022,08K
G85025,08K
Y02385,08K
G85662,08K
G85044,08K
G85708,08K
G85021,08K
G85096,08K
G85647,08K
G85002,08K
Y03871,08K
Y03810,08K
G85028,08K
G85100,08K
G85123,08K
Y05161,08K
Y05163,08K
Y05162,08K
G85039,08K
G85706,08K
G85137,08K
G85136,08K
G85041,08K
G85045,08K
G85073,08K
G85127,08K
G85135,08K
G85690,08K
G85695,08K
G85118,08K
G85724,08K
G85011,08K
G85083,08K
G85674,08K
Y05502,08K
Y05187,08K
G85673,08K
Y00020,08K
G85014,08K
G85054,08K
G85086,08K
G85102,08K
G85130,08K
G85053,08K
G85109,08K
Y03063,08K
Y05741,08L
Y03201,08L
G85722,08L
G85120,08L
G85089,08L
Y00672,08L
Y03161,08L
G85736,08L
G85003,08L
G85005,08L
G85124,08L
G85038,08L
G85048,08L
G85055,08L
G85105,08L
G85698,08L
G85696,08L
G85004,08L
G85085,08L
G85076,08L
G85020,08L
G85711,08L
G85032,08L
G85121,08L
G85633,08L
G85057,08L
G85104,08L
G85716,08L
G85024,08L
G85008,08L
G85026,08L
G85114,08L
G85061,08L
G85035,08L
G85027,08L
G85015,08L
G85023,08L
G85046,08L
G85727,08L
Y06532,08M
F84743,08M
Y06159,08M
Y02455,08M
Y02456,08M
F84737,08M
Y03781,08M
Y00241,08M
Y05885,08M
Y03435,08M
F84729,08M
F84730,08M
F84740,08M
F84670,08M
Y02453,08M
F84017,08M
F84666,08M
F84669,08M
F84717,08M
Y02928,08M
F84052,08M
F84641,08M
F84749,08M
Y04273,08M
F84097,08M
F84070,08M
F84022,08M
F84086,08M
F84706,08M
F84750,08M
F84077,08M
F84121,08M
F84009,08M
Y03433,08M
F84047,08M
F84092,08M
F84657,08M
F84673,08M
F84672,08M
F84088,08M
F84739,08M
F84741,08M
F84742,08M
F84734,08M
F84074,08M
F84014,08M
F84658,08M
F84660,08M
F84677,08M
F84050,08M
F84053,08M
F84124,08M
F84735,08M
F84111,08M
F84724,08M
Y03434,08M
F84004,08M
F84010,08M
F84006,08M
F84093,08M
F84681,08M
F84642,08M
Y00781,08N
F86624,08N
F86034,08N
F86060,08N
F86087,08N
Y02314,08N
Y02315,08N
F86692,08N
F86022,08N
F86025,08N
Y03770,08N
Y01175,08N
F86657,08N
F86009,08N
F86028,08N
F86637,08N
F86642,08N
Y00090,08N
F86008,08N
F86042,08N
F86652,08N
F86698,08N
F86702,08N
F86703,08N
F86032,08N
F86066,08N
F86641,08N
F86658,08N
Y02824,08N
F86083,08N
F86085,08N
F86612,08N
Y06158,08N
Y04702,08N
F86013,08N
F86020,08N
F86012,08N
F86023,08N
F86691,08N
F86731,08N
Y00918,08N
F86057,08N
F86707,08N
F86082,08N
Y02987,08N
Y00155,08N
F86007,08N
F86010,08N
F86081,08N
F86064,08N
Y04806,08P
Y03782,08P
Y05148,08P
Y00549,08P
Y01704,08P
Y03215,08P
Y01771,08P
Y00550,08P
H84057,08P
H84032,08P
H84044,08P
H84059,08P
H84623,08P
H84625,08P
H84630,08P
H84007,08P
H84048,08P
H84060,08P
H84005,08P
H84017,08P
Y01311,08P
Y06070,08P
H84014,08P
H84639,08P
H84018,08P
H84040,08P
H84002,08P
H84006,08P
Y01206,08P
H84012,08P
H84039,08P
H84041,08P
H84031,08P
H84023,08P
H84055,08P
H84632,08P
Y06476,08Q
Y06471,08Q
Y04933,08Q
Y04693,08Q
Y00812,08Q
Y04690,08Q
Y01054,08Q
Y03372,08Q
Y06117,08Q
G85651,08Q
G85681,08Q
G85006,08Q
G85013,08Q
Y03569,08Q
G85091,08Q
G85119,08Q
G85132,08Q
G85134,08Q
G85644,08Q
G85726,08Q
G85001,08Q
G85019,08Q
G85029,08Q
G85034,08Q
G85052,08Q
G85082,08Q
G85084,08Q
G85087,08Q
G85106,08Q
G85125,08Q
G85138,08Q
G85623,08Q
G85632,08Q
G85642,08Q
G85705,08Q
G85721,08Q
Y00454,08Q
Y06113,08Q
G85042,08Q
G85051,08Q
G85030,08Q
G85031,08Q
G85040,08Q
G85685,08Q
G85715,08Q
Y04467,08R
Y04155,08R
Y05890,08R
Y05891,08R
Y04108,08R
H85051,08R
Y05850,08R
Y05851,08R
Y02180,08R
Y04274,08R
H85634,08R
H85092,08R
H85037,08R
H85070,08R
H85076,08R
H85110,08R
Y04152,08R
H85024,08R
H85078,08R
H85649,08R
H85035,08R
H85090,08R
H85029,08R
H85038,08R
H85020,08R
H85101,08R
Y04994,08R
H85033,08R
H85026,08R
H85027,08R
H85028,08R
H85112,08R
H85656,08R
Y05722,08T
Y04601,08T
Y04460,08T
Y04495,08T
Y02213,08T
Y04148,08T
Y02451,08T
Y05068,08T
Y04110,08T
Y04275,08T
Y03477,08T
H85665,08T
H85115,08T
H85021,08T
H85023,08T
H85025,08T
H85053,08T
H85103,08T
H85683,08T
H85693,08T
H85095,08T
H85063,08T
H85031,08T
H85618,08T
H85018,08T
H85030,08T
H85686,08T
H85022,08T
H85113,08T
H85116,08T
H85653,08T
H85662,08T
H85032,08T
H85105,08T
Y06470,08V
Y03047,08V
F84031,08V
Y00416,08V
F84744,08V
Y05160,08V
Y06282,08V
Y04157,08V
Y03086,08V
F84718,08V
Y06160,08V
F84079,08V
F84676,08V
F84122,08V
F84016,08V
F84051,08V
F84083,08V
F84123,08V
Y00212,08V
F84682,08V
F84044,08V
F84012,08V
F84081,08V
F84733,08V
F84647,08V
F84731,08V
F84714,08V
Y03023,08V
F84039,08V
F84087,08V
F84114,08V
F84025,08V
F84054,08V
F84062,08V
F84698,08V
F84030,08V
F84034,08V
F84055,08V
F84696,08V
F84656,08V
F84710,08V
F84747,08V
F84118,08V
F84046,08V
Y00131,08W
Y06162,08W
Y05455,08W
F86616,08W
F86621,08W
F86701,08W
Y02179,08W
F86627,08W
Y01291,08W
Y02292,08W
Y00124,08W
Y00126,08W
F86018,08W
F86088,08W
F86712,08W
Y02295,08W
Y02296,08W
Y03244,08W
Y04198,08W
Y02396,08W
Y03243,08W
Y01839,08W
F86058,08W
F86045,08W
F86086,08W
F86074,08W
Y02585,08W
F86705,08W
F86011,08W
F86038,08W
Y04900,08W
F86006,08W
F86062,08W
F86679,08W
Y05454,08W
F86607,08W
F86644,08W
F86708,08W
F86005,08W
F86026,08W
